model,window,alpha
Market,3,-0.04963755
Market,3,0.18277114
Market,3,-0.03647009
Market,3,-0.01523923
Market,3,-0.00311095
Market,3,0.01121923
Market,3,-0.02311161
Market,3,0.01429030
Market,3,0.09778341
Market,3,0.05206993
Market,3,-0.05605950
Market,3,0.08337207
Market,3,0.00375817
Market,3,0.04366906
Market,3,-0.03446355
Market,3,0.00339272
Market,3,0.07551185
Market,3,-0.02860369
Market,3,-0.05859979
Market,3,-0.02391587
Market,3,0.01401050
Market,3,-0.02602976
Market,3,0.01930844
Market,3,-0.03437920
Market,3,0.10610329
Market,3,0.02825154
Market,3,-0.03509400
Market,3,0.07135573
Market,3,-0.02160820
Market,3,0.01062281
Market,3,-0.02868249
Market,3,0.06945931
Market,3,0.01481410
Market,3,0.01007843
Market,3,-0.00609968
Market,3,0.02514242
Market,3,0.06899576
Market,3,0.03559891
Market,3,0.01361134
Market,3,-0.03689896
Market,3,0.06012318
Market,3,0.00281213
Market,3,0.02182351
Market,3,0.01275019
Market,3,-0.02975238
Market,3,0.05142425
Market,3,0.05464893
Market,3,0.07100952
Market,3,0.01348525
Market,3,-0.02717420
Market,3,0.02576644
Market,3,-0.05351391
Market,3,0.03157726
Market,3,0.04219220
Market,3,-0.01370375
Market,3,0.00616349
Market,3,0.04269904
Market,3,0.01949217
Market,3,0.03945714
Market,3,-0.01495551
Market,3,-0.01651628
Market,3,0.01427468
Market,3,0.02305143
Market,3,-0.02276650
Market,3,-0.00014612
Market,3,0.01081552
Market,3,-0.00879446
Market,3,0.06334921
Market,3,0.15551329
Market,3,-0.02925481
Market,3,0.04262672
Market,3,-0.01898076
Market,3,0.09251271
Market,3,0.01367794
Market,3,-0.00439151
Market,3,-0.03223668
Market,3,0.00952450
Market,3,0.00393866
Market,3,-0.03477627
Market,3,0.11842316
Market,3,0.00768179
Market,4,-0.03060810
Market,4,-0.02164633
Market,4,0.11951840
Market,4,0.07233653
Market,4,-0.02126210
Market,4,0.08599880
Market,4,-0.04510259
Market,4,0.01810585
Market,4,-0.01338707
Market,4,0.12024885
Market,4,0.04198783
Market,4,-0.00387965
Market,4,0.01874966
Market,4,-0.12087278
Market,4,0.09483627
Market,4,-0.00197433
Market,4,0.00034400
Market,4,-0.02152201
Market,4,-0.10468689
Market,4,-0.02672533
Market,4,-0.04386400
Market,4,-0.00384210
Market,4,-0.01894570
Market,4,-0.05341638
Market,4,0.00190142
Market,4,0.04642849
Market,4,0.01137476
Market,4,0.04467130
Market,4,0.14298174
Market,4,-0.04575935
Market,4,-0.01648487
Market,4,-0.01164249
Market,4,0.01354360
Market,4,0.06822843
Market,4,0.01951934
Market,4,-0.05255872
Market,4,-0.04163398
Market,4,-0.01563818
Market,4,0.05687416
Market,4,0.03941529
Market,4,0.04525664
Market,4,0.00816132
Market,4,0.01810881
Market,4,0.00334232
Market,4,-0.08419003
Market,4,-0.07136344
Market,4,-0.05308582
Market,4,0.06925055
Market,4,0.18069917
Market,4,-0.01951479
Market,4,0.03930194
Market,4,0.06702992
Market,4,0.13411470
Market,4,0.01569800
Market,4,0.05959188
Market,4,-0.00210688
Market,4,-0.13943788
Market,4,-0.05543010
Market,4,0.00485739
Market,4,0.20577775
Market,4,0.06506188
Market,4,0.00449784
Market,4,-0.03573922
Market,4,-0.06530297
Market,4,-0.01305842
Market,4,0.00828959
Market,4,0.00076875
Market,4,0.04810864
Market,4,0.03417940
Market,4,-0.04675762
Market,4,-0.02866430
Market,4,0.06648543
Market,4,0.00126833
Market,4,0.10845892
Market,4,0.00251776
Market,4,0.03007671
Market,4,0.07157769
Market,4,0.02968987
Market,4,0.15868484
Market,4,0.04513113
Market,4,-0.01293291
Market,4,0.03585316
Market,4,0.02355765
Market,4,0.00506074
Market,4,-0.03040947
Market,4,-0.09419826
Market,4,-0.02756881
Market,4,-0.03621057
Market,4,0.04620414
Market,4,-0.06341744
Market,4,-0.03375273
Market,4,-0.00857656
Market,4,0.00990101
Market,4,-0.02259327
Market,4,0.12834118
Market,4,0.00696345
Market,4,0.15029513
Market,4,-0.03995049
Market,4,0.00295489
Market,4,-0.01671747
Market,4,-0.02061289
Market,4,0.06602004
Market,4,-0.06279794
Market,4,-0.00841986
Market,4,0.01232540
Market,4,-0.02302676
Market,4,0.05153584
Market,4,-0.02522626
Market,4,0.13944114
Market,4,0.06923403
Market,4,0.00901912
Market,4,0.02186060
Market,4,0.00139079
Market,4,0.00230265
Market,4,0.08575293
Market,4,0.00079101
Market,4,-0.02268293
Market,4,-0.05184202
Market,4,-0.00170006
Market,4,-0.00511157
Market,4,0.02510080
Market,4,0.07288741
Market,4,0.02606380
Market,4,-0.00512374
Market,4,-0.07964598
Market,4,0.07289979
Market,4,-0.11460493
Market,4,-0.00649890
Market,4,-0.02364928
Market,4,-0.01311122
Market,4,-0.07493191
Market,4,-0.02106481
Market,4,0.00440844
Market,4,-0.04325082
Market,4,0.09658344
Market,4,-0.09000538
Market,4,-0.02113895
Market,4,-0.08522516
Market,4,-0.06515347
Market,4,0.20398684
Market,4,0.05672863
Market,4,0.00971682
