model,window,alpha
Market,4,-0.06877130
Market,4,-0.02179799
Market,4,-0.05421275
Market,4,-0.00738043
Market,4,-0.01164232
Market,4,-0.00574388
Market,4,0.04688161
Market,4,-0.00650218
Market,4,-0.08296091
Market,4,-0.04318948
Market,4,-0.01773185
Market,4,-0.02246919
Market,4,-0.01054433
Market,4,-0.01207860
Market,4,-0.00216070
Market,4,-0.03149930
Market,4,-0.05713986
Market,4,0.00937184
Market,4,-0.05626793
Market,4,-0.03316880
Market,4,0.03572566
Market,4,0.05463540
Market,4,-0.01835186
Market,4,-0.01817807
Market,4,-0.01673668
Market,4,0.00219743
Market,4,-0.02610771
Market,4,-0.06239751
Market,4,0.02248953
Market,4,-0.01930267
Market,4,-0.03643691
Market,4,-0.01224059
Market,4,-0.00828571
Market,4,-0.01014855
Market,4,-0.02377572
Market,4,-0.01245770
Market,4,-0.04445967
Market,4,-0.02287369
Market,4,-0.02865591
Market,4,-0.03598628
Market,4,-0.04661481
Market,4,-0.05641199
Market,4,-0.00768534
Market,4,-0.01000168
Market,4,-0.03050421
Market,4,-0.02748778
Market,4,-0.02278549
Market,4,-0.01336527
Market,4,-0.00278979
Market,4,-0.01609561
Market,4,0.04706058
Market,4,-0.04704497
Market,4,-0.05166640
Market,4,-0.02245891
Market,4,-0.01816608
Market,4,-0.03118296
Market,4,-0.02623442
Market,4,0.00935216
Market,4,0.04252463
Market,4,-0.04268670
Market,4,-0.00452769
Market,4,0.02210469
Market,4,-0.02606180
Market,4,-0.01343498
Market,4,-0.05145282
Market,4,-0.00048869
Market,4,-0.03195876
Market,4,-0.00268345
Market,4,0.05952661
Market,4,-0.01616528
Market,5,-0.01072602
Market,5,0.06497363
Market,5,-0.00554147
Market,5,0.00730349
Market,5,-0.03640418
Market,5,0.03631843
Market,5,0.01350020
Market,5,0.15949940
Market,5,0.06475729
Market,5,0.00563516
Market,5,0.03267001
Market,5,0.06184423
Market,5,0.00038848
Market,5,0.18740351
Market,5,0.01201739
Market,5,0.01386114
Market,5,0.01868871
Market,5,0.01798491
Market,5,0.00805179
Market,5,0.03399557
Market,5,0.01705238
Market,5,-0.04991517
Market,5,0.05926645
Market,5,0.05055928
Market,5,0.00405308
Market,5,-0.00882870
Market,5,-0.02152823
Market,5,0.01937472
Market,5,0.07385851
Market,5,0.00936492
Market,5,0.00114011
Market,5,0.04141007
Market,5,0.12733851
Market,5,-0.02142797
Market,5,0.09483310
Market,5,-0.02019318
Market,5,0.04239395
Market,5,0.00800595
Market,5,-0.00742796
Market,5,0.07375325
Market,5,0.28495538
Market,5,-0.01341184
Market,5,0.04609199
Market,5,0.05773219
Market,5,-0.06531105
Market,5,0.09105053
Market,5,0.01469792
Market,5,-0.04486237
Market,5,0.08014355
Market,5,-0.00210595
Market,5,0.04953187
Market,5,-0.00365346
Market,5,0.01545505
Market,5,0.13115830
Market,5,0.11959610
Market,5,-0.02024826
Market,5,0.03039085
Market,5,-0.00108385
Market,5,-0.00866807
Market,5,0.13465918
Market,5,0.13796653
Market,5,0.26035770
Market,5,0.22605727
Market,5,0.02155520
Market,5,0.08694817
Market,5,0.06694593
Market,5,0.06112287
Market,5,0.05072013
Market,5,-0.05684798
Market,5,-0.07944596
Market,5,0.00246324
Market,5,-0.02463485
Market,5,0.08233292
Market,5,0.01442884
Market,5,0.18202453
Market,5,0.09249822
Market,5,0.05457435
Market,5,0.03024116
Market,5,0.04585273
Market,5,0.07101578
Market,5,0.01523491
Market,5,-0.02151888
Market,5,0.02439474
Market,5,0.00715629
Market,5,-0.02701690
Market,5,-0.00341536
Market,5,0.08416873
Market,5,-0.05588053
Market,5,0.05318723
Market,5,0.07114589
Market,5,0.00480974
Market,5,0.06620124
Market,5,0.06397591
Market,5,0.12698832
Market,5,0.06375079
Market,5,0.02463626
Market,5,0.12655209
Market,5,-0.03652375
Market,5,-0.01313825
Market,5,-0.03185575
Market,5,-0.00707979
Market,5,-0.01815420
Market,5,0.23991573
Market,5,-0.00747391
Market,5,0.00248901
Market,5,0.08462088
Market,5,-0.00390021
Market,5,-0.01001450
Market,5,-0.00450037
Market,5,0.11005920
Market,5,0.07989236
Market,5,0.02450258
Market,5,0.03438913
Market,5,0.01585025
Market,5,0.05365559
Market,5,0.04708638
Market,5,0.11742583
Market,5,0.02269216
Market,5,0.02728349
Market,5,0.02991207
Market,5,0.04409588
Market,5,0.13937232
Market,5,-0.03210666
Market,5,0.03807124
Market,5,0.02364164
Market,5,0.06433370
Market,5,0.02650966
Market,5,-0.00430456
Market,5,0.01872542
Market,5,-0.01109496
Market,5,0.00013378
Market,5,-0.04239457
Market,5,-0.03481372
Market,5,-0.00825375
Market,5,0.03850444
Market,5,0.01331980
Market,5,0.04792121
Market,5,0.03815736
Market,5,0.00090391
Market,5,0.11564511
Market,5,0.03557677
Market,5,-0.00080312
Market,5,0.01653948
Market,5,0.04255758
Market,5,0.00975620
Market,5,0.01033242
Market,5,0.03809154
Market,5,0.01408263
Market,5,0.11708989
Market,5,-0.01763996
Market,5,0.00155933
Market,5,-0.00275583
Market,5,0.07993562
Market,5,-0.03907549
Market,5,-0.04016262
Market,5,-0.03882032
Market,5,0.04276522
Market,5,-0.01654319
Market,5,0.08175481
Market,5,0.06533203
Market,5,-0.00219314
Market,5,0.21276315
Market,5,0.01352801
Market,5,0.01984559
Market,5,0.01874819
Market,5,0.00936935
Market,5,0.09626359
Market,5,0.03487604
Market,5,-0.06193535
Market,5,0.21204169
Market,5,0.01740441
Market,5,0.03188279
Market,5,-0.00434685
Market,5,0.02335631
Market,5,0.05582853
Market,5,-0.01375909
Market,5,0.01484317
Market,5,0.10413837
Market,5,-0.02244340
Market,5,-0.03398515
Market,5,-0.00415714
Market,5,-0.12256874
Market,5,-0.00974802
Market,5,-0.07525146
Market,5,0.02526863
Market,5,0.01921666
Market,5,0.03755681
Market,5,0.05911102
Market,5,-0.03936070
Market,5,0.03112118
Market,5,0.00487465
Market,5,0.12933303
Market,5,0.00670092
Market,5,-0.01642090
Market,5,0.04038589
Market,5,-0.01128173
Market,5,-0.00356763
Market,5,0.05811670
Market,5,0.02714627
Market,5,-0.00866485
Market,5,0.01203138
Market,5,0.08734659
Market,5,0.02117353
Market,5,-0.01354358
Market,5,0.05405960
Market,5,0.03243012
Market,5,0.10254562
Market,5,0.08651152
Market,5,-0.01990371
Market,5,0.05069445
Market,5,0.01730167
Market,5,0.03240907
Market,5,0.10829868
Market,5,0.23247538
Market,5,0.13381438
Market,5,0.02867326
Market,5,-0.06547912
Market,5,0.05512138
Market,5,0.09438481
Market,5,0.01480127
Market,5,0.01844404
Market,5,-0.03209435
Market,5,0.02607774
Market,5,-0.01415994
Market,5,0.02358742
Market,5,0.02899396
Market,5,0.04674922
Market,5,0.00214330
Market,5,-0.04721884
Market,5,0.04169571
Market,5,-0.00868503
Market,5,0.00386296
Market,5,0.30925435
Market,5,0.01694962
Market,5,-0.00696204
Market,5,0.07030894
Market,5,0.06034581
Market,5,-0.02037482
Market,5,0.03119941
Market,5,-0.00545236
Market,5,0.01776804
Market,5,0.00058476
Market,5,-0.02160568
Market,5,0.03963412
Market,5,0.06221673
Market,5,-0.02265111
Market,5,0.02108803
Market,5,0.03550756
Market,5,-0.01360025
Market,5,0.02341071
Market,5,0.03028944
Market,5,0.20826758
Market,5,-0.02781492
Market,5,0.04081648
Market,5,0.09300783
Market,5,0.01802821
Market,5,0.03851422
Market,5,0.00812426
Market,5,0.07218043
Market,5,0.05419646
Market,5,0.11057785
Market,5,0.03259384
Market,5,-0.00587079
Market,5,-0.01292015
Market,5,0.02626187
Market,5,0.01578281
Market,5,0.06062209
Market,5,-0.03735767
Market,5,0.00737177
Market,5,-0.02393057
Market,5,0.00979160
Market,5,-0.03636549
Market,5,0.01249909
Market,5,0.01980539
Market,5,0.12799244
Market,5,0.02184526
Market,5,-0.01728964
Market,5,0.12615545
Market,5,-0.01680210
Market,5,0.04583769
Market,5,-0.02761705
Market,5,0.04756246
Market,5,-0.03381299
Market,5,-0.01271834
Market,5,-0.01107598
Market,5,0.02043662
Market,5,-0.02184782
Market,5,-0.00875638
Market,5,-0.09783041
Market,5,-0.02911304
Market,5,-0.00372435
Market,5,0.02126479
Market,5,0.04605295
Market,5,0.16410121
Market,5,-0.00035770
Market,5,0.04925946
Market,5,-0.03167354
Market,5,-0.00164323
Market,5,-0.05379379
Market,5,0.00124169
Market,5,-0.02837205
Market,5,-0.06199490
Market,5,-0.01172394
Market,5,-0.01648799
Market,5,-0.02375198
Market,5,0.05524172
Market,5,0.00502420
Market,5,-0.01202442
Market,5,-0.03346470
Market,5,0.01147552
Market,5,-0.01280335
Market,5,-0.00490523
Market,5,0.06257493
Market,5,-0.01007419
Market,5,-0.01804517
Market,5,0.02177350
Market,6,0.03663123
Market,6,0.02935731
Market,6,0.09036132
Market,6,0.03221541
Market,6,0.02060574
Market,6,-0.01695007
Market,6,0.03739416
Market,6,0.06319641
Market,6,0.03683534
Market,6,0.02718189
Market,6,-0.00778009
Market,6,0.03192746
Market,6,0.02621940
Market,6,0.01477881
Market,6,0.00965371
Market,6,0.02770989
Market,6,0.01217075
Market,6,-0.03784607
Market,6,0.01665864
Market,6,0.03614374
Market,6,0.09089390
Market,6,0.00815847
Market,6,0.03052327
Market,6,0.01439465
Market,6,0.09239270
Market,6,0.06050595
Market,6,0.01615639
Market,6,0.07990760
Market,6,-0.03134830
Market,6,0.05594611
Market,6,0.05460255
Market,6,-0.01388775
Market,6,0.16229109
Market,6,0.04655669
Market,6,-0.01900958
Market,6,0.00137359
Market,6,0.16562244
Market,6,0.02115976
Market,6,0.02361969
Market,6,-0.01277626
Market,6,0.03432593
Market,6,0.14958800
Market,6,0.22443693
Market,6,0.09967161
Market,6,-0.00019085
Market,6,0.02451083
Market,6,-0.00117858
Market,6,0.07396855
Market,6,0.03948116
Market,6,-0.01040121
Market,6,0.00072625
Market,6,0.00888212
Market,6,0.00115609
Market,6,0.06625716
Market,6,0.05034178
Market,6,0.00161069
Market,6,0.02500114
Market,6,-0.00511833
Market,6,0.08428626
Market,6,0.00180051
Market,6,0.05529616
Market,6,0.01664904
Market,6,0.02929999
Market,6,-0.02998335
Market,6,0.01565848
Market,6,0.02462446
Market,6,0.04913367
Market,6,-0.03242241
Market,6,0.04894060
Market,6,0.09659023
Market,6,0.07224226
Market,6,0.03126491
Market,6,0.17807212
Market,6,-0.04460231
Market,6,0.02404156
Market,6,0.04236369
Market,6,0.08933597
Market,6,0.04106156
Market,6,0.02756314
Market,6,0.02117412
Market,6,0.03390440
Market,6,0.11442701
Market,6,0.00221976
Market,6,0.10458131
Market,6,0.02101359
Market,6,0.05975638
Market,6,-0.01698300
Market,6,0.00703459
Market,6,-0.02793181
Market,6,0.02806238
Market,6,0.05058817
Market,6,0.06203416
Market,6,0.02894060
Market,6,0.10305250
Market,6,0.01939762
Market,6,0.04845842
Market,6,0.06947476
Market,6,0.10170512
Market,6,-0.00630774
Market,6,0.07938295
Market,6,0.01245028
Market,6,0.04848573
Market,6,0.06445873
Market,6,-0.04256877
Market,6,-0.03934100
Market,6,0.04726127
Market,6,0.03084871
Market,6,0.05781532
Market,6,0.07966911
Market,6,0.04144573
Market,6,0.07008187
Market,6,0.05901058
Market,6,0.04228676
Market,6,0.06620906
Market,6,0.02734155
Market,6,0.07471840
Market,6,0.00423860
Market,6,0.05518599
Market,6,0.02984795
Market,6,0.05650022
Market,6,0.04608484
Market,6,0.03360950
Market,6,0.03496361
Market,6,-0.01408455
Market,6,0.02039400
Market,6,0.04981085
Market,6,0.03721434
Market,6,0.01938992
Market,6,0.05811010
Market,6,-0.02058477
Market,6,0.04652097
Market,6,0.06487061
Market,6,0.05907130
Market,6,0.05393008
Market,6,0.02653307
Market,6,-0.00186871
Market,6,0.05321991
Market,6,0.01070705
Market,6,0.03027646
Market,6,0.14495407
Market,6,0.00408790
Market,6,0.04589126
Market,6,0.04069633
Market,6,-0.04733282
Market,6,0.03555901
Market,6,0.03432657
Market,6,0.15684819
Market,6,0.09921850
Market,6,0.05332832
Market,6,0.05392888
Market,6,0.00346078
Market,6,0.10828296
Market,6,0.04253750
Market,6,0.03526810
Market,6,0.13264873
Market,6,0.11881961
Market,6,0.00668224
Market,6,-0.03480848
Market,6,0.08717857
Market,6,0.12360465
Market,6,0.03932746
Market,6,-0.01219516
Market,6,-0.03954384
Market,6,0.03950128
Market,6,0.02317819
Market,6,0.07656888
Market,6,0.13787446
Market,6,0.03548660
Market,6,0.03212666
Market,6,0.02410250
Market,6,0.02071499
Market,6,0.03733864
Market,6,0.07352511
Market,6,0.03860749
Market,6,0.06259894
Market,6,-0.04242214
Market,6,0.01741125
Market,6,0.02455451
Market,6,0.04728272
Market,6,0.02016237
Market,6,0.09278581
Market,6,0.00431927
Market,6,0.03530834
Market,6,0.00785867
Market,6,-0.00348022
Market,6,-0.01238932
Market,6,0.00250761
Market,6,0.04969040
Market,6,0.01750901
Market,6,0.05919635
Market,6,0.04842905
Market,6,-0.00708390
Market,6,-0.01310014
Market,6,0.00580920
Market,6,0.00407059
Market,6,0.03481450
Market,6,0.06941302
Market,6,0.01062265
Market,6,-0.00716850
Market,6,0.04350285
Market,6,0.04129984
Market,6,0.10390281
Market,6,0.04063369
Market,6,0.04170986
Market,6,0.09400078
Market,6,0.05221543
Market,6,0.08400108
Market,6,0.05934254
Market,6,0.12879371
Market,6,0.04282085
Market,6,0.04092311
Market,6,0.03177223
Market,6,-0.03538093
Market,6,0.06490839
Market,6,0.00439155
Market,6,0.01573628
Market,6,0.01584251
Market,6,0.02092723
Market,6,0.08980380
Market,6,-0.03352671
Market,6,0.00386672
Market,6,0.07229392
Market,6,0.04270554
Market,6,0.04809353
Market,6,0.04994735
Market,6,0.09980596
Market,6,0.03573309
Market,6,0.03347942
Market,6,0.04215174
Market,6,0.01642077
Market,6,0.08166113
Market,6,0.06487284
Market,6,0.06811692
Market,6,0.01986320
Market,6,0.03991898
Market,6,0.02983514
Market,6,0.00213100
Market,6,0.09593688
Market,6,0.03882716
Market,6,0.02205900
Market,6,0.01651800
Market,6,0.04940827
Market,6,0.05583185
Market,6,0.07269080
Market,6,0.08656928
Market,6,0.00603405
Market,6,0.05444808
Market,6,0.14406365
Market,6,0.04539944
Market,6,0.04794603
Market,6,0.05044606
Market,6,0.02033541
Market,6,0.00763241
Market,6,0.08077313
Market,6,-0.00218317
Market,6,0.02001682
Market,6,0.03308499
Market,6,0.04917713
Market,6,0.12762071
Market,6,0.08824162
Market,6,0.09001885
Market,6,0.05111119
Market,6,0.01730805
Market,6,0.05580596
Market,6,0.09099954
Market,6,0.07658472
Market,6,-0.00820966
Market,6,0.07352524
Market,6,0.07707822
Market,6,0.00595862
Market,6,0.05526511
Market,6,0.03925239
Market,6,0.03641339
Market,6,-0.04177360
Market,6,0.00120121
Market,6,0.13066536
Market,6,0.06417916
Market,6,0.16470259
Market,6,0.01210420
Market,6,0.02147234
Market,6,0.01715226
Market,6,0.02657691
Market,6,-0.00574361
Market,6,0.06455684
Market,6,0.02402931
Market,6,0.07546584
Market,6,0.13493876
Market,6,0.01002934
Market,6,0.06191648
Market,6,0.02053365
Market,6,0.08674039
Market,6,0.06713268
Market,6,0.05072288
Market,6,0.02091431
Market,6,0.05173323
Market,6,0.03644883
Market,6,-0.01884692
Market,6,0.06119996
Market,6,0.02598825
Market,6,0.00503149
Market,6,0.10973104
Market,6,0.04676585
Market,6,0.04909025
Market,6,0.07080562
Market,6,-0.00612499
Market,6,0.04179590
Market,6,0.05229390
Market,6,0.04314960
Market,6,0.02054691
Market,6,0.04105372
Market,6,0.13022895
Market,6,0.04635094
Market,6,0.02539312
FF5,1,0.08070319
FF5,1,-0.07367054
FF5,1,0.01105366
FF5,1,0.03646451
FF5,1,-0.05107867
FF5,1,-0.02538364
FF5,1,-0.08803717
FF5,1,-0.12922318
FF5,1,-0.01248821
FF5,1,-0.09398837
FF5,1,-0.07532229
FF5,1,-0.04029660
FF5,1,-0.05303923
FF5,1,-0.03273810
FF5,1,-0.04539988
FF5,1,-0.06192716
FF5,1,0.00798960
FF5,1,-0.10877039
FF5,1,-0.03794585
FF5,1,-0.06699660
FF5,1,-0.08692378
FF5,1,-0.01151617
FF5,1,-0.02969053
FF5,1,-0.13809221
FF5,1,-0.02996167
FF5,1,-0.11443173
FF5,1,-0.04540229
FF5,1,0.09551522
FF5,1,0.04931384
FF5,1,-0.03561823
FF5,1,0.05346364
FF5,1,-0.05566254
FF5,1,-0.07746556
FF5,1,-0.06317436
FF5,1,-0.10182167
FF5,1,-0.02426919
FF5,1,-0.06641729
FF5,1,-0.03524305
FF5,1,-0.03175322
FF5,1,-0.00492738
FF5,1,-0.01204309
FF5,1,-0.00614325
FF5,1,-0.10026714
FF5,1,-0.08124760
FF5,1,-0.03371177
FF5,1,0.01413954
FF5,1,-0.06112051
FF5,1,-0.00158886
FF5,1,0.05484220
FF5,1,-0.02800042
FF5,1,-0.07501877
FF5,1,-0.13246431
FF5,1,-0.03447937
FF5,1,0.00124723
FF5,1,-0.06198865
FF5,1,-0.09333076
FF5,1,-0.00018042
FF5,1,-0.07444730
FF5,1,-0.04198930
FF5,1,-0.03588337
FF5,1,-0.03816936
FF5,1,-0.06363306
FF5,1,-0.03957979
FF5,1,-0.04504633
FF5,1,-0.12851049
FF5,1,-0.03678914
FF5,1,0.18496366
FF5,1,-0.00976700
FF5,1,-0.06920675
FF5,1,0.17494133
FF5,1,-0.06041116
FF5,1,0.01321972
FF5,1,-0.00976828
FF5,1,-0.06862533
FF5,1,-0.03989417
FF5,1,-0.00167590
FF5,1,0.00310929
FF5,1,0.09131875
FF5,1,-0.04444419
FF5,1,-0.10560987
FF5,1,-0.01013478
FF5,1,-0.03747642
FF5,1,-0.00003870
FF5,1,0.01295721
FF5,1,0.00377899
FF5,1,-0.06047963
FF5,1,0.00145732
FF5,1,0.01587226
FF5,1,-0.00079569
FF5,1,-0.06760971
FF5,1,-0.06152764
FF5,1,-0.01437085
FF5,1,0.02888904
FF5,1,-0.04965705
FF5,1,-0.07118988
FF5,1,-0.01938897
FF5,1,-0.03194023
FF5,1,-0.02797630
FF5,1,0.03245749
FF5,1,-0.04506390
FF5,1,0.01334437
FF5,1,-0.03273710
FF5,1,-0.00963245
FF5,1,-0.00973235
FF5,1,0.05118339
FF5,1,-0.05252563
FF5,1,-0.04023449
FF5,1,-0.10224186
FF5,1,-0.08527737
FF5,1,-0.05080138
FF5,1,-0.07793714
FF5,1,-0.11285751
FF5,1,-0.05165849
FF5,1,-0.03490636
FF5,1,0.02266883
FF5,1,-0.08240734
FF5,1,-0.08176240
FF5,1,-0.01267416
FF5,1,-0.01144135
FF5,1,-0.07144165
FF5,1,-0.06453728
FF5,1,-0.03649032
FF5,1,-0.07925056
FF5,1,-0.02152298
FF5,1,-0.09728730
FF5,1,-0.00898853
FF5,1,-0.03402089
FF5,1,-0.03073256
FF5,1,-0.11649411
FF5,1,0.03212981
FF5,1,-0.08250051
FF5,1,0.03270775
FF5,1,-0.04671037
FF5,1,-0.10769573
FF5,1,-0.03118084
FF5,1,-0.03185554
FF5,1,-0.02461542
FF5,1,-0.03172278
FF5,1,-0.03528889
FF5,1,0.01156173
FF5,1,0.01032768
FF5,1,-0.04634928
FF5,1,-0.06753994
FF5,1,0.06815349
FF5,1,-0.00639721
FF5,1,0.13394884
FF5,1,0.01394446
FF5,1,0.05672002
FF5,1,0.00064355
FF5,1,0.05111916
FF5,1,-0.03736252
FF5,1,-0.03303732
FF5,1,0.00951088
FF5,1,-0.07406816
FF5,1,0.15757380
FF5,1,-0.05595982
FF5,1,0.03939589
FF5,1,-0.01851331
FF5,1,-0.01856434
FF5,1,-0.05220955
FF5,1,-0.00026320
FF5,1,0.00598802
FF5,1,-0.09775169
FF5,1,0.04427435
FF5,1,-0.05116987
FF5,1,-0.01956829
FF5,1,-0.06518146
FF5,1,0.00280967
FF5,1,-0.07527173
FF5,1,-0.02640727
FF5,1,-0.04535548
FF5,1,0.05208244
FF5,1,0.01992425
FF5,1,-0.01030277
FF5,1,-0.00609710
FF5,1,-0.08593559
FF5,1,-0.02179740
FF5,1,0.04991938
FF5,1,-0.04273189
FF5,1,-0.04559520
FF5,1,-0.02043040
FF5,1,-0.02542931
FF5,1,0.02268221
FF5,1,-0.00364180
FF5,1,-0.05164733
FF5,1,-0.03501353
FF5,1,-0.07166008
FF5,1,-0.05552360
FF5,1,-0.07168988
FF5,1,-0.01877143
FF5,1,-0.05756291
FF5,1,-0.08862717
FF5,1,-0.03734122
FF5,1,0.05233492
FF5,1,0.04389051
FF5,1,-0.02185375
FF5,1,0.01096215
FF5,1,-0.03225365
FF5,1,-0.00315791
FF5,1,-0.03208340
FF5,1,-0.04199204
FF5,1,-0.04425557
FF5,1,-0.06148975
FF5,1,-0.01488473
FF5,1,-0.05510159
FF5,1,-0.10360394
FF5,1,0.02170565
FF5,1,-0.08919964
FF5,1,-0.07737636
FF5,1,-0.01381225
FF5,1,-0.06840163
FF5,1,-0.04246859
FF5,1,-0.02086033
FF5,1,-0.01056939
FF5,1,-0.00728118
FF5,1,-0.01018606
FF5,1,-0.08709193
FF5,1,0.01515678
FF5,1,0.01360263
FF5,1,0.10565323
FF5,1,-0.01324845
FF5,1,0.03588782
FF5,1,-0.02031821
FF5,1,0.03515679
FF5,1,-0.04699114
FF5,1,-0.02713007
FF5,1,-0.04275067
FF5,1,-0.02601575
FF5,1,-0.04495567
FF5,1,-0.04317030
FF5,1,-0.01891280
FF5,1,-0.08031453
FF5,1,0.00398330
FF5,1,-0.08227370
FF5,1,-0.08809892
FF5,1,-0.04342020
FF5,1,-0.02355595
FF5,1,-0.06248496
FF5,1,-0.01577126
FF5,1,0.00235746
FF5,1,0.13210446
FF5,1,-0.01340849
FF5,1,0.00612372
FF5,1,-0.00188358
FF5,1,-0.07406953
FF5,1,0.00749283
FF5,1,-0.12631010
FF5,1,-0.09199023
FF5,1,-0.05862613
FF5,1,-0.06151406
FF5,1,-0.00784362
FF5,1,-0.03196114
FF5,1,-0.00952846
FF5,1,0.01400882
FF5,1,-0.01710461
FF5,1,-0.15057863
FF5,1,-0.03858074
FF5,1,-0.05438884
FF5,1,-0.04451196
FF5,1,0.01554833
FF5,1,-0.03595277
FF5,1,0.02826164
FF5,1,-0.08657389
FF5,1,-0.06692966
FF5,1,-0.04395045
FF5,1,-0.08569179
FF5,1,-0.05989360
FF5,1,0.02025309
FF5,1,0.06722654
FF5,1,0.01603690
FF5,1,-0.04473380
FF5,1,-0.02337966
FF5,1,0.01492088
FF5,1,-0.03559690
FF5,1,-0.08604282
FF5,1,0.02517081
FF5,1,-0.05539404
FF5,1,-0.06196313
FF5,1,-0.02117445
FF5,1,0.00172514
FF5,1,-0.02831412
FF5,1,-0.06360512
FF5,1,-0.03402071
FF5,1,-0.08013099
FF5,1,-0.03321420
FF5,1,-0.06622748
FF5,1,-0.07555137
FF5,1,-0.03736071
FF5,1,-0.02709614
FF5,1,0.01058003
FF5,1,-0.02599352
FF5,1,-0.09025354
FF5,1,-0.08479255
FF5,1,-0.02058621
FF5,1,-0.04023542
FF5,1,0.03636841
FF5,1,-0.00930471
FF5,1,-0.02237875
FF5,1,-0.10368857
FF5,1,-0.10517748
FF5,1,-0.05387563
FF5,1,-0.04852671
FF5,1,-0.06593731
FF5,1,-0.02999781
FF5,1,0.00176720
FF5,1,0.09484024
FF5,1,-0.06881225
FF5,1,-0.00647759
FF5,1,-0.03435321
FF5,1,0.00610354
FF5,1,-0.03537248
FF5,1,-0.09967025
FF5,1,0.03314001
FF5,1,-0.05103975
FF5,1,-0.00197351
FF5,1,0.08577173
FF5,1,-0.00131122
FF5,2,-0.00159721
FF5,2,0.07617499
FF5,2,-0.00275067
FF5,2,0.00314671
FF5,2,-0.03160927
FF5,2,0.07052923
FF5,2,0.01086449
FF5,2,0.24688091
FF5,2,0.07763013
FF5,2,0.01978946
FF5,2,0.03495987
FF5,2,0.07591969
FF5,2,0.00298577
FF5,2,0.23544204
FF5,2,-0.01134327
FF5,2,0.01830547
FF5,2,0.00483324
FF5,2,0.01724389
FF5,2,0.01069418
FF5,2,0.04840236
FF5,2,0.01507227
FF5,2,-0.06151877
FF5,2,0.02542498
FF5,2,0.06315620
FF5,2,-0.00894829
FF5,2,-0.00448613
FF5,2,-0.02097013
FF5,2,0.02108391
FF5,2,0.07397802
FF5,2,0.00940852
FF5,2,-0.01521787
FF5,2,0.04572692
FF5,2,0.18781795
FF5,2,-0.02991129
FF5,2,0.11083217
FF5,2,-0.02139632
FF5,2,0.05889111
FF5,2,0.02024704
FF5,2,-0.00767595
FF5,2,0.09509323
FF5,2,0.49667669
FF5,2,-0.01326208
FF5,2,0.08547513
FF5,2,0.08177110
FF5,2,-0.08919198
FF5,2,0.05227102
FF5,2,0.01372897
FF5,2,-0.07629534
FF5,2,0.11371150
FF5,2,-0.00723606
FF5,2,0.06117596
FF5,2,0.00790635
FF5,2,0.01349785
FF5,2,0.19104060
FF5,2,0.06643009
FF5,2,-0.02159283
FF5,2,0.04518165
FF5,2,-0.00872030
FF5,2,-0.00278009
FF5,2,0.18700631
FF5,2,0.24305240
FF5,2,0.25621786
FF5,2,0.29367740
FF5,2,0.00470577
FF5,2,0.11415133
FF5,2,0.10179188
FF5,2,0.09052601
FF5,2,0.04776501
FF5,2,-0.10267131
FF5,2,-0.09612811
FF5,2,0.00002870
FF5,2,-0.01830235
FF5,2,0.12354225
FF5,2,0.02542538
FF5,2,0.25893575
FF5,2,0.08945313
FF5,2,0.06408216
FF5,2,0.02979263
FF5,2,0.08624278
FF5,2,0.08399413
FF5,2,0.03152692
FF5,2,-0.03341140
FF5,2,0.02082536
FF5,2,0.00627636
FF5,2,-0.04015326
FF5,2,-0.01930776
FF5,2,0.08154497
FF5,2,-0.05985298
FF5,2,0.06686657
FF5,2,0.08613071
FF5,2,0.00241236
FF5,2,0.07065052
FF5,2,0.08175941
FF5,2,0.13946653
FF5,2,0.07860869
FF5,2,0.02666475
FF5,2,0.21739102
FF5,2,-0.04400199
FF5,2,-0.01465464
FF5,2,-0.05280758
FF5,2,-0.01110040
FF5,2,-0.01695552
FF5,2,0.17471301
FF5,2,-0.00202799
FF5,2,0.00892938
FF5,2,0.09525930
FF5,2,-0.00404348
FF5,2,-0.01057665
FF5,2,0.00389735
FF5,2,0.13141439
FF5,2,0.11805600
FF5,2,0.02593825
FF5,2,-0.02728815
FF5,2,0.01370516
FF5,2,0.06158228
FF5,2,0.05031455
FF5,2,0.11595881
FF5,2,0.02328370
FF5,2,0.03767813
FF5,2,0.02697970
FF5,2,0.05618060
FF5,2,0.23305161
FF5,2,-0.04007872
FF5,2,0.04405381
FF5,2,0.03312054
FF5,2,0.08078780
FF5,2,0.07634283
FF5,2,-0.01576438
FF5,2,0.02541423
FF5,2,-0.00630851
FF5,2,-0.00605201
FF5,2,-0.03578218
FF5,2,-0.02437966
FF5,2,-0.00562200
FF5,2,0.03992189
FF5,2,0.02947373
FF5,2,0.05879442
FF5,2,0.03253813
FF5,2,0.00432844
FF5,2,0.14885226
FF5,2,0.01584282
FF5,2,0.00330146
FF5,2,0.01599180
FF5,2,0.07693788
FF5,2,0.01727900
FF5,2,0.00990604
FF5,2,0.02525836
FF5,2,0.03190688
FF5,2,0.11911778
FF5,2,-0.02468713
FF5,2,0.00751556
FF5,2,0.02547771
FF5,2,0.05295840
FF5,2,-0.04793052
FF5,2,0.00412217
FF5,2,-0.05592373
FF5,2,0.05667583
FF5,2,-0.03201088
FF5,2,0.13193514
FF5,2,0.06850921
FF5,2,-0.00956061
FF5,2,0.35277788
FF5,2,-0.01471240
FF5,2,0.02047309
FF5,2,0.02343803
FF5,2,0.01831762
