symbol,year,field,our_normalized,external,ratio,level,source
GVGL,2024,TL,1923659.134,1923659.0,1.000,EXACT,sarmaaya
GVGL,2024,Eq,3780641.636,3780642.0,1.000,EXACT,sarmaaya
GVGL,2024,CA,2695986.691,2695987.0,1.000,EXACT,sarmaaya
HAL,2018,PAT,68881.98,68882.0,1.000,EXACT,dps
SHNI,2022,PAT,53376.37,53376.0,1.000,EXACT,dps
SHNI,2023,PAT,116304.322,116304.0,1.000,EXACT,dps
PCAL,2025,Sales,29088373,29088373.0,1.000,EXACT,dps
PCAL,2025,PAT,208858.0,208858.0,1.000,EXACT,dps
PCAL,2025,TA,37553849,38058161.0,0.987,EXACT,sarmaaya
PCAL,2025,TL,28071868,28163833.0,0.997,EXACT,sarmaaya
PCAL,2025,Eq,9481981,9481981.0,1.000,EXACT,sarmaaya
PCAL,2025,CA,21577558,21577558.0,1.000,EXACT,sarmaaya
PCAL,2025,Sales,29088373,29088373.0,1.000,EXACT,sarmaaya
PCAL,2025,COGS,-26062253,26118666.0,0.998,EXACT,sarmaaya
PCAL,2025,PAT,208858.0,-280601.0,-0.744,MISMATCH,sarmaaya
CENI,2023,PAT,496869,496869.0,1.000,EXACT,dps
GHNI,2024,Sales,14666195,14666195.0,1.000,EXACT,dps
GHNI,2024,PAT,781412,781412.0,1.000,EXACT,dps
GHNI,2024,TA,18057049,18057049.0,1.000,EXACT,sarmaaya
GHNI,2024,TL,9072797,9072797.0,1.000,EXACT,sarmaaya
GHNI,2024,Eq,8984252,8984252.0,1.000,EXACT,sarmaaya
GHNI,2024,CA,11970084,11970084.0,1.000,EXACT,sarmaaya
SNBL,2022,PAT,1883243,1883243.0,1.000,EXACT,dps
AABS,2024,Sales,16507771,16507771.0,1.000,EXACT,dps
AABS,2024,PAT,1550682,1550682.0,1.000,EXACT,dps
AABS,2024,TA,12145945,12385322.0,0.981,EXACT,sarmaaya
AABS,2024,TL,4144713,4384090.0,0.945,EXACT,sarmaaya
AABS,2024,Eq,8001232,8001232.0,1.000,EXACT,sarmaaya
AABS,2024,CA,10510985,10510985.0,1.000,EXACT,sarmaaya
ANSM,2025,Sales,1672291.125,1672291.0,1.000,EXACT,dps
CSAP,2025,Sales,6380650,6346278.0,1.005,EXACT,dps
CSAP,2025,PAT,1343279,1343279.0,1.000,EXACT,dps
CSAP,2025,TA,15919776,16325844.0,0.975,EXACT,sarmaaya
CSAP,2025,TL,7168009.0,7918512.0,0.905,EXACT,sarmaaya
CSAP,2025,CA,11233719,12167108.0,0.923,EXACT,sarmaaya
PPP,2022,Sales,1234186.382,1234186.0,1.000,EXACT,dps
PPP,2022,PAT,61743.628,61744.0,1.000,EXACT,dps
HUSI,2022,Sales,221851.273,221851.0,1.000,EXACT,dps
HUSI,2022,PAT,59995.519,59996.0,1.000,EXACT,dps
NCL,2022,Sales,61988039.043,61988039.0,1.000,EXACT,dps
LPGL,2022,Sales,1012393,1012393.0,1.000,EXACT,dps
IML,2022,PAT,73430,73430.0,1.000,EXACT,dps
SMTM,2021,PAT,91152.0,91152.0,1.000,EXACT,dps
GWLC,2022,Sales,16193788,16193788.0,1.000,EXACT,dps
GWLC,2022,PAT,1354723,1354723.0,1.000,EXACT,dps
GVGL,2025,PAT,1084640.385,1084640.0,1.000,EXACT,dps
GVGL,2025,TA,6570420.576,6570421.0,1.000,EXACT,sarmaaya
GVGL,2025,TL,2154965.08,2154965.0,1.000,EXACT,sarmaaya
GVGL,2025,Eq,4415455.496,4415455.0,1.000,EXACT,sarmaaya
GVGL,2025,CA,3265069.135,3265069.0,1.000,EXACT,sarmaaya
GVGL,2025,COGS,-3738046.051,3854358.0,0.970,EXACT,sarmaaya
GVGL,2025,PAT,1084640.385,1084640.0,1.000,EXACT,sarmaaya
MERIT,2025,TA,5016741.651,5016742.0,1.000,EXACT,sarmaaya
MERIT,2025,TL,2744676.318,2744676.0,1.000,EXACT,sarmaaya
MERIT,2025,Eq,2272065.333,2272065.0,1.000,EXACT,sarmaaya
MERIT,2025,CA,2022589.454,2516930.0,0.804,tight,sarmaaya
MERIT,2025,COGS,-5309665.888,5316741.0,0.999,EXACT,sarmaaya
MERIT,2025,PAT,-599667.526,-599668.0,1.000,EXACT,sarmaaya
ICI,2021,PAT,5959446,5959446.0,1.000,EXACT,dps
HAL,2017,PAT,38651.085,38652.0,1.000,EXACT,dps
HASCOL,2024,Sales,145875707.0,143805510.0,1.014,EXACT,dps
HASCOL,2024,TA,63161008,63161008.0,1.000,EXACT,sarmaaya
HASCOL,2024,TL,149577458,149577458.0,1.000,EXACT,sarmaaya
HASCOL,2024,Eq,-86416450,-86416450.0,1.000,EXACT,sarmaaya
HASCOL,2024,CA,34226713,34226713.0,1.000,EXACT,sarmaaya
ARUJ,2022,Sales,1298732.954,1298733.0,1.000,EXACT,dps
CHAS,2022,Sales,17094813,17094813.0,1.000,EXACT,dps
SHSML,2022,Sales,17806813,17806813.0,1.000,EXACT,dps
SHSML,2022,PAT,1650851,1650851.0,1.000,EXACT,dps
KSBP,2025,CA,9360573.943,7976206.0,1.174,tight,sarmaaya
KSBP,2025,COGS,-5016598.89,5057316.0,0.992,EXACT,sarmaaya
TOWL,2023,Sales,11086916.406,11086916.0,1.000,EXACT,dps
CEPB,2022,Sales,39000247,39000247.0,1.000,EXACT,dps
CPPL,2024,Sales,13820153,13820153.0,1.000,EXACT,dps
CPPL,2024,PAT,885892,885892.0,1.000,EXACT,dps
CPPL,2024,TA,13792914.0,13917556.0,0.991,EXACT,sarmaaya
CPPL,2024,CA,6860158.0,6257824.0,1.096,EXACT,sarmaaya
PIAA,2019,Sales,147500129,147500129.0,1.000,EXACT,dps
SCBPL,2024,PAT,46066764,46066764.0,1.000,EXACT,dps
SCBPL,2024,TA,1057292060.0,1068193128.0,0.990,EXACT,sarmaaya
SAZEW,2024,Sales,57642468.564,57642469.0,1.000,EXACT,dps
SAZEW,2024,TA,29226022.904,29314465.0,0.997,EXACT,sarmaaya
SAZEW,2024,TL,19121936.217,19210378.0,0.995,EXACT,sarmaaya
SAZEW,2024,Eq,10104086.687,10104087.0,1.000,EXACT,sarmaaya
SAZEW,2024,CA,24617142.867,24617143.0,1.000,EXACT,sarmaaya
SHEZ,2025,TA,4197734,4197734.0,1.000,EXACT,sarmaaya
SHEZ,2025,TL,2623076,2623076.0,1.000,EXACT,sarmaaya
SHEZ,2025,Eq,1574658,1574658.0,1.000,EXACT,sarmaaya
SHEZ,2025,CA,3048082,3048082.0,1.000,EXACT,sarmaaya
CTM,2022,Sales,30817244.0,30817244.0,1.000,EXACT,dps
PAEL,2025,Sales,63523506,63523506.0,1.000,EXACT,dps
PAEL,2025,TA,87405304,88305801.0,0.990,EXACT,sarmaaya
PAEL,2025,TL,37969022,38843834.0,0.977,EXACT,sarmaaya
PAEL,2025,Eq,49436282,49436282.0,1.000,EXACT,sarmaaya
PAEL,2025,CA,53894971,53894971.0,1.000,EXACT,sarmaaya
PAEL,2025,Sales,63523506,63523506.0,1.000,EXACT,sarmaaya
PAEL,2025,COGS,-46384719,46618497.0,0.995,EXACT,sarmaaya
GHNL,2021,Sales,3225727,3225727.0,1.000,EXACT,dps
GHNL,2021,PAT,130752,130752.0,1.000,EXACT,dps
REWM,2022,Sales,30703658.589,30703659.0,1.000,EXACT,dps
REWM,2022,PAT,2639479.848,2639480.0,1.000,EXACT,dps
COLG,2025,Sales,116000701,116000701.0,1.000,EXACT,dps
COLG,2025,PAT,18397273,18397273.0,1.000,EXACT,dps
COLG,2025,TA,56820747,57092307.0,0.995,EXACT,sarmaaya
COLG,2025,TL,19604229,19697910.0,0.995,EXACT,sarmaaya
COLG,2025,Eq,37216518,37216518.0,1.000,EXACT,sarmaaya
COLG,2025,CA,46813272,46813272.0,1.000,EXACT,sarmaaya
COLG,2025,Sales,116000701,116000701.0,1.000,EXACT,sarmaaya
COLG,2025,COGS,-75279791,76901699.0,0.979,EXACT,sarmaaya
COLG,2025,PAT,18397273,18397273.0,1.000,EXACT,sarmaaya
JSIL,2024,PAT,448923.028,448923.0,1.000,EXACT,dps
JSIL,2024,TA,3581216.702,3581217.0,1.000,EXACT,sarmaaya
JSIL,2024,TL,1469630.628,1469631.0,1.000,EXACT,sarmaaya
JSIL,2024,Eq,2111586.074,2111586.0,1.000,EXACT,sarmaaya
JSIL,2024,CA,570784.148,570784.0,1.000,EXACT,sarmaaya
CENI,2022,PAT,313354,313354.0,1.000,EXACT,dps
INDU,2024,PAT,15072426,15072426.0,1.000,EXACT,dps
INDU,2024,CA,116891587.0,119419799.0,0.979,EXACT,sarmaaya
SCBPL,2022,PAT,19844375,19844375.0,1.000,EXACT,dps
MCB,2022,PAT,32740935,32740935.0,1.000,EXACT,dps
PREMA,2023,Sales,4899692,4899692.0,1.000,EXACT,dps
PREMA,2023,PAT,1247782,1247782.0,1.000,EXACT,dps
UPFL,2025,Sales,40572673,40572673.0,1.000,EXACT,dps
UPFL,2025,PAT,5946360,5946360.0,1.000,EXACT,dps
UPFL,2025,TA,18570346,18687344.0,0.994,EXACT,sarmaaya
UPFL,2025,TL,12202857,12136433.0,1.005,EXACT,sarmaaya
UPFL,2025,Eq,6367489,6367489.0,1.000,EXACT,sarmaaya
UPFL,2025,CA,9137345,9137345.0,1.000,EXACT,sarmaaya
UPFL,2025,Sales,40572673,40572673.0,1.000,EXACT,sarmaaya
UPFL,2025,COGS,-24895231,25195457.0,0.988,EXACT,sarmaaya
UPFL,2025,PAT,5946360,5946360.0,1.000,EXACT,sarmaaya
PHDL,2022,Sales,464551,464551.0,1.000,EXACT,dps
PHDL,2022,PAT,47817,47817.0,1.000,EXACT,dps
FNEL,2024,TA,1854067.531,1994253.0,0.930,EXACT,sarmaaya
FNEL,2024,TL,708409.201,848594.0,0.835,tight,sarmaaya
FNEL,2024,Eq,1145658.33,1145658.0,1.000,EXACT,sarmaaya
FNEL,2024,CA,624404.653,624405.0,1.000,EXACT,sarmaaya
ASHT,2024,PAT,19042.0,19042.0,1.000,EXACT,dps
BOP,2024,PAT,13375362,13375362.0,1.000,EXACT,dps
BOP,2024,TA,2379979210,2385320469.0,0.998,EXACT,sarmaaya
BOP,2024,TL,2287448065,2293205077.0,0.997,EXACT,sarmaaya
BOP,2024,Eq,92531145,91161080.0,1.015,EXACT,sarmaaya
OLPL,2024,TA,31953884.788,39329892.0,0.812,tight,sarmaaya
OLPL,2024,TL,21483347.946,27909762.0,0.770,tight,sarmaaya
OLPL,2024,Eq,10470536.842,10412976.0,1.006,EXACT,sarmaaya
OLPL,2024,CA,15508517.308,17997212.0,0.862,tight,sarmaaya
FCCL,2024,Sales,80026226,80026226.0,1.000,EXACT,dps
FCCL,2024,PAT,8223116,8223116.0,1.000,EXACT,dps
FCCL,2024,TA,147636299,150747560.0,0.979,EXACT,sarmaaya
FCCL,2024,TL,74237446,75183748.0,0.987,EXACT,sarmaaya
FCCL,2024,Eq,73398853,73398853.0,1.000,EXACT,sarmaaya
FCCL,2024,CA,25784071,25784071.0,1.000,EXACT,sarmaaya
PIAA,2021,Sales,86185394,86185394.0,1.000,EXACT,dps
BAHL,2025,PAT,30637408,30637408.0,1.000,EXACT,dps
BAHL,2025,TA,3303763897,3337268096.0,0.990,EXACT,sarmaaya
BAHL,2025,TL,3132495546,3160916091.0,0.991,EXACT,sarmaaya
BAHL,2025,Eq,171268351,176158856.0,0.972,EXACT,sarmaaya
BAHL,2025,PAT,30637408,32442552.0,0.944,EXACT,sarmaaya
BPBL,2018,Sales,1943.0,1943.0,1.000,EXACT,dps
BPBL,2018,PAT,-181.0,232.0,-0.780,MISMATCH,dps
MIRKS,2023,Sales,7779469,7779469.0,1.000,EXACT,dps
AHL,2024,PAT,-4607.0,611947.0,-0.008,MISMATCH,dps
AHL,2024,TA,5679897.459,5704007.0,0.996,EXACT,sarmaaya
AHL,2024,TL,4406715.719,4410582.0,0.999,EXACT,sarmaaya
AHL,2024,Eq,1273181.74,1293425.0,0.984,EXACT,sarmaaya
AHL,2024,CA,5395129.382,5421554.0,0.995,EXACT,sarmaaya
SIEM,2022,Sales,21484209,21484209.0,1.000,EXACT,dps
PPL,2023,Sales,286480252,286480252.0,1.000,EXACT,dps
QUET,2022,Sales,5027978.589,5027979.0,1.000,EXACT,dps
PKGP,2023,Sales,20836512,20836512.0,1.000,EXACT,dps
PKGP,2023,PAT,3136234.0,3136234.0,1.000,EXACT,dps
CTM,2024,Sales,16764028.0,16764028.0,1.000,EXACT,dps
CTM,2024,TA,28947236,31630063.0,0.915,EXACT,sarmaaya
CTM,2024,CA,8377195,8377195.0,1.000,EXACT,sarmaaya
NML,2024,Sales,160256555,160256555.0,1.000,EXACT,dps
NML,2024,PAT,6368853,6368853.0,1.000,EXACT,dps
NML,2024,TA,216839445,275651185.0,0.787,tight,sarmaaya
NML,2024,TL,102029432,117772378.0,0.866,tight,sarmaaya
NML,2024,Eq,114810013,141869200.0,0.809,tight,sarmaaya
NML,2024,CA,88749761,127306224.0,0.697,loose,sarmaaya
LPL,2024,Sales,14239415,19471572.0,0.731,loose,dps
LPL,2024,PAT,4577767.0,4577767.0,1.000,EXACT,dps
LPL,2024,TA,15079956.0,15079956.0,1.000,EXACT,sarmaaya
LPL,2024,TL,248381,248381.0,1.000,EXACT,sarmaaya
LPL,2024,Eq,14831575,14831575.0,1.000,EXACT,sarmaaya
LPL,2024,CA,22361767.0,12091256.0,1.849,loose,sarmaaya
PCAL,2023,Sales,21652953,21652953.0,1.000,EXACT,dps
PCAL,2023,PAT,827726.0,827726.0,1.000,EXACT,dps
MQTM,2024,TA,9166545.377,9376798.0,0.978,EXACT,sarmaaya
MQTM,2024,TL,6699190.437,6946033.0,0.964,EXACT,sarmaaya
MQTM,2024,Eq,2389476.125,2372775.0,1.007,EXACT,sarmaaya
MQTM,2024,CA,3921404.046,3843525.0,1.020,EXACT,sarmaaya
POML,2022,Sales,8837676.009,8837676.0,1.000,EXACT,dps
PTL,2022,Sales,20460232.842,20460233.0,1.000,EXACT,dps
PTL,2022,PAT,420305.168,420305.0,1.000,EXACT,dps
ICIBL,2022,PAT,95273.511,95274.0,1.000,EXACT,dps
KSBP,2024,TA,7331069.115,7331069.0,1.000,EXACT,sarmaaya
KSBP,2024,Eq,3973302.423,3973302.0,1.000,EXACT,sarmaaya
KSBP,2024,CA,6211101.941,6211102.0,1.000,EXACT,sarmaaya
AGP,2022,Sales,10262015,10262015.0,1.000,EXACT,dps
AGP,2022,PAT,1428034,1428034.0,1.000,EXACT,dps
EFUG,2022,PAT,2005722,2005722.0,1.000,EXACT,dps
BIPL,2025,PAT,35683981,6002782.0,5.945,MISMATCH,dps
BIPL,2025,TA,771342878,774722470.0,0.996,EXACT,sarmaaya
BIPL,2025,TL,722728970,726200977.0,0.995,EXACT,sarmaaya
BIPL,2025,Eq,48309276,48521493.0,0.996,EXACT,sarmaaya
BIPL,2025,PAT,35683981,6004675.0,5.943,WARN,sarmaaya
LUCK,2022,Sales,81093525,81093525.0,1.000,EXACT,dps
LUCK,2022,PAT,15298618,15298618.0,1.000,EXACT,dps
PGCL,2017,Sales,620394,620394.0,1.000,EXACT,dps
DADX,2022,Sales,1696847,1696847.0,1.000,EXACT,dps
HMM,2019,PAT,11094.811,11095.0,1.000,EXACT,dps
AICL,2024,TA,109124371.0,197554815.0,0.552,loose,sarmaaya
AICL,2024,Eq,40625238.0,42029201.0,0.967,EXACT,sarmaaya
GHGL,2022,Sales,30827262.098,30827262.0,1.000,EXACT,dps
GHGL,2022,PAT,6044859.288,6044859.0,1.000,EXACT,dps
ZIL,2025,Sales,6845132,6845132.0,1.000,EXACT,dps
ZIL,2025,PAT,50293,50293.0,1.000,EXACT,dps
SGPL,2025,Sales,6145.86,6145.0,1.000,EXACT,dps
SGPL,2025,PAT,1668.0,1668.0,1.000,EXACT,dps
DAWH,2023,PAT,10349773,10349773.0,1.000,EXACT,dps
IGIHL,2023,PAT,1317609.0,1317609.0,1.000,EXACT,dps
SHSML,2024,Sales,25737193.0,25737193.0,1.000,EXACT,dps
SHSML,2024,PAT,52400,52400.0,1.000,EXACT,dps
SHSML,2024,TA,21835496,22413653.0,0.974,EXACT,sarmaaya
SHSML,2024,TL,10114999,10693156.0,0.946,EXACT,sarmaaya
SHSML,2024,Eq,11720497,11720497.0,1.000,EXACT,sarmaaya
SHSML,2024,CA,11058974,11058974.0,1.000,EXACT,sarmaaya
CRTM,2022,Sales,20331457,20331457.0,1.000,EXACT,dps
SPEL,2024,TL,2181012,2115476.0,1.031,EXACT,sarmaaya
SPEL,2024,Eq,5122389,5122389.0,1.000,EXACT,sarmaaya
SPEL,2024,CA,3098682,3098682.0,1.000,EXACT,sarmaaya
SUTM,2022,Sales,9757681.828,9757682.0,1.000,EXACT,dps
SUTM,2022,PAT,1909806.203,1909806.0,1.000,EXACT,dps
PABC,2024,Sales,23067766.232,23067766.0,1.000,EXACT,dps
PABC,2024,PAT,6104198.055,6104198.0,1.000,EXACT,dps
PABC,2024,TA,31704530.164,31704530.0,1.000,EXACT,sarmaaya
PABC,2024,CA,24245759.964,24245760.0,1.000,EXACT,sarmaaya
IBLHL,2025,Sales,4322471,4322471.0,1.000,EXACT,dps
IBLHL,2025,PAT,208371,208371.0,1.000,EXACT,dps
IBLHL,2025,TA,4009968,4009968.0,1.000,EXACT,sarmaaya
IBLHL,2025,TL,1686918,1686918.0,1.000,EXACT,sarmaaya
IBLHL,2025,Eq,2323050,2323050.0,1.000,EXACT,sarmaaya
IBLHL,2025,CA,3368392,3368392.0,1.000,EXACT,sarmaaya
IBLHL,2025,Sales,4322471,4322471.0,1.000,EXACT,sarmaaya
IBLHL,2025,COGS,-2875495,2883698.0,0.997,EXACT,sarmaaya
IBLHL,2025,PAT,208371,208371.0,1.000,EXACT,sarmaaya
CHAS,2023,Sales,26375717,26375717.0,1.000,EXACT,dps
CYAN,2023,PAT,324604,324604.0,1.000,EXACT,dps
CYAN,2023,TA,1644712,1678061.0,0.980,EXACT,sarmaaya
CYAN,2023,TL,105648,138997.0,0.760,tight,sarmaaya
CYAN,2023,Eq,1539064,1539064.0,1.000,EXACT,sarmaaya
CYAN,2023,CA,935444,935444.0,1.000,EXACT,sarmaaya
GLPL,2023,Sales,3024531,3024531.0,1.000,EXACT,dps
BIFO,2022,PAT,247729.187,247729.0,1.000,EXACT,dps
ALTN,2024,PAT,4336312,4336312.0,1.000,EXACT,dps
ALTN,2024,TA,3887009.0,32170634.0,0.121,WARN,sarmaaya
ALTN,2024,Eq,3749288.0,16594307.0,0.226,WARN,sarmaaya
ALTN,2024,CA,329670.0,21679881.0,0.015,MISMATCH,sarmaaya
HUMNL,2022,Sales,6018969.888,6018970.0,1.000,EXACT,dps
HUMNL,2022,PAT,1363905.013,1363905.0,1.000,EXACT,dps
FZCM,2023,Sales,77696979.894,77696980.0,1.000,EXACT,dps
FZCM,2023,PAT,586094.719,586095.0,1.000,EXACT,dps
SIEM,2025,Sales,8854548,8854548.0,1.000,EXACT,dps
SIEM,2025,PAT,829413,829413.0,1.000,EXACT,dps
SIEM,2025,TA,14203212,14284673.0,0.994,EXACT,sarmaaya
SIEM,2025,TL,8017019,8098480.0,0.990,EXACT,sarmaaya
SIEM,2025,Eq,6186193,6186193.0,1.000,EXACT,sarmaaya
SIEM,2025,CA,12589534,12589534.0,1.000,EXACT,sarmaaya
SIEM,2025,Sales,8854548,8854548.0,1.000,EXACT,sarmaaya
SIEM,2025,COGS,-7443083,7290145.0,1.021,EXACT,sarmaaya
SIEM,2025,PAT,829413,105326.0,7.875,WARN,sarmaaya
THALL,2024,Sales,26550600,26550600.0,1.000,EXACT,dps
THALL,2024,PAT,2190428,2190428.0,1.000,EXACT,dps
THALL,2024,TA,71981740,72987115.0,0.986,EXACT,sarmaaya
THALL,2024,Eq,52962121,45690789.0,1.159,tight,sarmaaya
THALL,2024,CA,31299799,31299799.0,1.000,EXACT,sarmaaya
KAPCO,2025,Sales,1563320,1563320.0,1.000,EXACT,dps
KAPCO,2025,PAT,2536065,2536065.0,1.000,EXACT,dps
KAPCO,2025,TA,65253378,65253378.0,1.000,EXACT,sarmaaya
KAPCO,2025,CA,61401429,61401429.0,1.000,EXACT,sarmaaya
KAPCO,2025,Sales,1563320,1563320.0,1.000,EXACT,sarmaaya
KAPCO,2025,COGS,-2001477,2174198.0,0.921,EXACT,sarmaaya
KAPCO,2025,PAT,2536065,2536065.0,1.000,EXACT,sarmaaya
KOHE,2025,Sales,4328811,4328811.0,1.000,EXACT,dps
KOHE,2025,PAT,724351,724351.0,1.000,EXACT,dps
KOHE,2025,TA,5385610,5385047.0,1.000,EXACT,sarmaaya
KOHE,2025,CA,2850216,2850653.0,1.000,EXACT,sarmaaya
KOHE,2025,Sales,4328811,4328811.0,1.000,EXACT,sarmaaya
KOHE,2025,COGS,-2983165,2980761.0,1.001,EXACT,sarmaaya
KOHE,2025,PAT,724351,723860.0,1.001,EXACT,sarmaaya
TSML,2022,Sales,32299965.782,32299966.0,1.000,EXACT,dps
TSML,2022,PAT,517711.537,517712.0,1.000,EXACT,dps
BNL,2025,TA,4729355.34,4949503.0,0.956,EXACT,sarmaaya
BNL,2025,TL,2081909.771,2281176.0,0.913,EXACT,sarmaaya
BNL,2025,Eq,2647445.569,2647446.0,1.000,EXACT,sarmaaya
BNL,2025,CA,1421208.851,1421209.0,1.000,EXACT,sarmaaya
BNL,2025,COGS,-5445332.378,5489656.0,0.992,EXACT,sarmaaya
NPL,2022,Sales,23684340,23684340.0,1.000,EXACT,dps
ZTL,2024,PAT,45653.646,45654.0,1.000,EXACT,dps
ZTL,2024,TA,5700113.259,5700113.0,1.000,EXACT,sarmaaya
ZTL,2024,TL,3125204.558,3123141.0,1.001,EXACT,sarmaaya
ZTL,2024,Eq,2574908.701,2574909.0,1.000,EXACT,sarmaaya
ZTL,2024,CA,2848990.921,2848991.0,1.000,EXACT,sarmaaya
PREMA,2024,PAT,353233,353233.0,1.000,EXACT,dps
PREMA,2024,TA,7605903,8047182.0,0.945,EXACT,sarmaaya
PREMA,2024,TL,2431419,2889333.0,0.842,tight,sarmaaya
PREMA,2024,Eq,5174484,5131856.0,1.008,EXACT,sarmaaya
PREMA,2024,CA,1605657,1605657.0,1.000,EXACT,sarmaaya
ABOT,2022,Sales,49257722,49257722.0,1.000,EXACT,dps
ABOT,2022,PAT,3004186,3004186.0,1.000,EXACT,dps
PTL,2024,PAT,465785.132,465785.0,1.000,EXACT,dps
PTL,2024,TA,23637521.253,23637521.0,1.000,EXACT,sarmaaya
PTL,2024,TL,16214984.421,16089367.0,1.008,EXACT,sarmaaya
PTL,2024,Eq,7422536.832,7422537.0,1.000,EXACT,sarmaaya
PTL,2024,CA,11297726.2,11297726.0,1.000,EXACT,sarmaaya
UPFL,2024,Sales,33712049,33712049.0,1.000,EXACT,dps
UPFL,2024,PAT,6974631,6974631.0,1.000,EXACT,dps
UPFL,2024,TA,27988333,28099134.0,0.996,EXACT,sarmaaya
UPFL,2024,TL,14607910,14477149.0,1.009,EXACT,sarmaaya
UPFL,2024,Eq,13380423,13380423.0,1.000,EXACT,sarmaaya
UPFL,2024,CA,18561796,18561796.0,1.000,EXACT,sarmaaya
WYETH,2021,Sales,1000898,1000898.0,1.000,EXACT,dps
SEL,2025,Sales,176069,176070.0,1.000,EXACT,dps
SEL,2025,PAT,167137,167137.0,1.000,EXACT,dps
EMCO,2024,Sales,4192404.621,4192405.0,1.000,EXACT,dps
MACFL,2025,PAT,85284.0,85284.0,1.000,EXACT,dps
MACFL,2025,TA,5268977.671,5434646.0,0.970,EXACT,sarmaaya
MACFL,2025,PAT,85284.0,85284.0,1.000,EXACT,sarmaaya
ILTM,2019,PAT,460074.0,460074.0,1.000,EXACT,dps
HAL,2019,PAT,123249.04,123249.0,1.000,EXACT,dps
TSMF,2025,PAT,21981.423,21568.0,1.019,EXACT,dps
ARPAK,2024,Sales,21865.856,21866.0,1.000,EXACT,dps
BUXL,2022,Sales,516473,516473.0,1.000,EXACT,dps
AHTM,2025,TA,4455886.473,4561894.0,0.977,EXACT,sarmaaya
AHTM,2025,TL,2063178.551,2231686.0,0.924,EXACT,sarmaaya
AHTM,2025,CA,2049692.842,2049693.0000000002,1.000,EXACT,sarmaaya
AHTM,2025,COGS,-5196675.007,5219516.0,0.996,EXACT,sarmaaya
OML,2023,Sales,104625.584,55402.0,1.888,loose,dps
OML,2023,PAT,17604.501,17605.0,1.000,EXACT,dps
ELCM,2025,Sales,996623.852,996623.0,1.000,EXACT,dps
ELCM,2025,PAT,10592.023,10592.0,1.000,EXACT,dps
ELCM,2025,TA,276533.287,276533.0,1.000,EXACT,sarmaaya
ELCM,2025,TL,183857.588,183858.0,1.000,EXACT,sarmaaya
ELCM,2025,Eq,92675.699,92676.0,1.000,EXACT,sarmaaya
ELCM,2025,CA,95788.423,95788.0,1.000,EXACT,sarmaaya
ELCM,2025,Sales,996623.852,996624.0,1.000,EXACT,sarmaaya
ELCM,2025,COGS,954986.185,957432.0,0.997,EXACT,sarmaaya
ELCM,2025,PAT,10592.023,10592.0,1.000,EXACT,sarmaaya
ATLH,2026,Sales,273926855,273926855.0,1.000,EXACT,dps
ATLH,2026,PAT,21120458,21120458.0,1.000,EXACT,dps
BERG,2023,Sales,7341615,7341165.0,1.000,EXACT,dps
BERG,2023,PAT,240061,240061.0,1.000,EXACT,dps
SGPL,2023,Sales,3348.238,3348.0,1.000,EXACT,dps
LUCK,2024,Sales,115324942,115324942.0,1.000,EXACT,dps
LUCK,2024,PAT,28106539,28106539.0,1.000,EXACT,dps
LUCK,2024,TA,234018090,661041931.0,0.354,WARN,sarmaaya
LUCK,2024,TL,86256813,346997774.0,0.249,WARN,sarmaaya
LUCK,2024,Eq,147761277,273625520.0,0.540,loose,sarmaaya
LUCK,2024,CA,68452084,275132977.0,0.249,WARN,sarmaaya
KOHP,2022,Sales,17453.205,17453.0,1.000,EXACT,dps
AKBL,2023,PAT,21434659,21434659.0,1.000,EXACT,dps
THCCL,2023,Sales,5527127,5410132.0,1.022,EXACT,dps
THCCL,2023,PAT,249077.0,249077.0,1.000,EXACT,dps
NML,2023,Sales,141756469,141756469.0,1.000,EXACT,dps
NML,2023,PAT,12166022,12166022.0,1.000,EXACT,dps
HIRAT,2024,TA,2947977.405,3128480.0,0.942,EXACT,sarmaaya
HIRAT,2024,TL,3525394.026,4187397.0,0.842,tight,sarmaaya
HIRAT,2024,Eq,-577416.621,-1058917.0,0.545,loose,sarmaaya
HIRAT,2024,CA,66107.01,66107.0,1.000,EXACT,sarmaaya
HIRAT,2024,COGS,-240603.805,243124.0,0.990,EXACT,sarmaaya
HIRAT,2024,PAT,-281259.884,-281260.0,1.000,EXACT,sarmaaya
PPL,2024,Sales,288797413,288797413.0,1.000,EXACT,dps
PPL,2024,PAT,114309077,114309077.0,1.000,EXACT,dps
PPL,2024,TA,907447876,913040581.0,0.994,EXACT,sarmaaya
PPL,2024,TL,267874492,272308725.0,0.984,EXACT,sarmaaya
PPL,2024,Eq,639573384,640731856.0,0.998,EXACT,sarmaaya
PPL,2024,CA,705399797.0,710879547.0,0.992,EXACT,sarmaaya
HABSM,2024,Sales,20624090,20624090.0,1.000,EXACT,dps
HABSM,2024,PAT,1960473,1960473.0,1.000,EXACT,dps
HABSM,2024,TA,19989922,20064922.0,0.996,EXACT,sarmaaya
HABSM,2024,Eq,13173094,13173094.0,1.000,EXACT,sarmaaya
HABSM,2024,CA,14320942,14320942.0,1.000,EXACT,sarmaaya
SJTM,2018,Sales,793087.0,793087.0,1.000,EXACT,dps
ICIBL,2025,PAT,126742.058,126742.0,1.000,EXACT,dps
PKGI,2024,PAT,31803.549,31804.0,1.000,EXACT,dps
