country,symbol,year,TA,TL,Eq,CA,CL,Sales,COGS,GP,PAT,Cash,Inv,PPE,dividends
IR,سیدکو,2018,8301418,435763,7865655,2119739,431988,870035,,870035,848930,59401,,63691,768000
IR,سیدکو,2019,9992425,510754,9481671,2775626,506958,6485347,,6485347,6379804,50242,,60649,1968000
IR,سیدکو,2020,14328501,435026,13893475,3354866,429127,6485347,,6485347,6379804,71441,,59305,3600000
IR,سیدکو,2021,18615710,1313045,17302665,5861365,1302178,,,7178718,7009190,82362,,58626,5700000
IR,سیدکو,2022,24572953,557150,24015803,12028968,544046,12649678,,12649678,12413138,306340,,58431,11100000
IR,سیدکو,2023,45333871,177049,45156822,27428038,154862,32577742,0,32577742,32241019,190289,,61774,11100000
IR,سیدکو,2024,61698586,175507,61523079,45834608,140983,27900821,0,27900821,27466257,326086,,60786,23040000
IR,سیدکو,2025,81865982,855230,81010752,50999206,792873,0,0,43196869,42527673,760437,0,95409,45960000
IR,سیستم,2009,343148,80815,262333,103358,74586,123787,23178,100609,88188,3335,80,187463,
IR,سیستم,2010,423236,102337,320899,165868,93777,142471,33443,160602,99496,33961,477,186456,50000
IR,سیستم,2011,594110,189195,404915,160239,178852,182170,26406,155764,139741,36496,563,365427,112500
IR,سیستم,2012,709113,180321,528792,138833,167577,221817,40844,180973,240750,15853,1513,476203,125000
IR,سیستم,2013,965807,245610,720197,303807,225198,289439,66279,223160,317538,11879,2528,553038,175000
IR,سیستم,2014,1131679,283823,847856,382307,260472,441326,85236,356090,304112,306878,1466,610529,180000
IR,سیستم,2015,1425311,398659,1026652,636872,372612,538318,135272,403046,359644,139828,2329,651368,180000
IR,سیستم,2016,1817327,490851,1326476,888996,459291,658757,155784,502973,482079,347395,3466,773115,225000
IR,سیستم,2017,2511159,646105,1865054,855685,610179,921626,185594,736032,763577,73703,5673,1299787,427500
IR,سیستم,2018,3185325,852156,2333169,1489840,804226,1325072,215411,1109661,895616,105033,3565,1260909,756000
IR,سیستم,2019,4743281,1571829,3171452,2896320,1512596,2140628,279188,1861440,1594282,129353,9057,1291104,1260000
IR,سیستم,2020,9861316,2773645,7087671,5899773,2700037,3458575,468221,2990354,5430517,385864,138,2565109,3995000
IR,سیستم,2021,19777118,4642789,15134329,8586682,4519340,6642416,876200,5766216,5211607,260819,14858,9484354,5000000
IR,سیستم,2022,25800988,7135443,18665545,11703698,6886855,11058019,1574778,9483241,8323477,920057,46732,10943192,8000000
IR,سیستم,2023,39991832,12278432,27713400,23259958,11881420,21013129,2456730,18556399,18165863,501147,26081,12251986,
IR,سیستم,2024,47865760,17711211,30154549,28387938,16970413,27912929,4639462,23273467,20469461,615720,87165,12831259,20000000
IR,سیستم,2025,71034722,27812340,43222382,42227217,26615340,40467752,7368104,33099648,33064411,882511,61143,12782858,34000000
IR,سیسکو,2018,68066097,51870163,16195934,6368079,35506731,15127400,8154537,6972863,4898545,518820,4818371,60771019,
IR,سیسکو,2019,83435223,65868476,17566747,14507033,48098108,29491236,18354464,11136772,5515695,667972,11011103,58659581,
IR,سیسکو,2020,142535936,116665334,25870602,50052810,63633363,73782257,49645506,24136751,14223423,3790971,26747280,68391542,
IR,سیسکو,2021,168666048,109439894,59226154,77378294,57288642,138840314,87299581,51540733,37855551,998671,63000094,74179998,
IR,سیسکو,2022,217463241,129816203,87647038,77615754,72331918,164043142,116018034,48025108,36920885,866621,48931662,121993991,43750000
IR,سیسکو,2023,309097315,177092532,132004783,151480822,123987524,209040403,147384924,61655479,43107744,761654,99384628,146553653,42500000
IR,سیسکو,2024,407182021,297062203,110119818,201225312,255580723,220436752,174132316,46304436,20615036,3714492,144844300,192293169,12750000
IR,سیسکو,2025,467027858,295678443,171349415,198633403,234865385,410837736,325462440,85375296,37708811,1822631,129721677,230230752,36125000
IR,سیلام,2001,163466,78356,85110,44565,42166,100873,67099,33774,17071,6635,31274,106385,
IR,سیلام,2002,180150,74184,105966,70164,39419,102074,60855,41219,31524,5599,39286,104341,
IR,سیلام,2003,236750,114410,122340,97780,91871,150885,81174,69711,58112,29064,53400,105752,
IR,سیلام,2004,308956,141021,167935,107004,107477,188118,100385,87733,77178,20698,61015,141199,
IR,سیلام,2005,524087,302160,221927,79977,170722,247018,114416,132602,115530,3965,67780,361628,107651
IR,سیلام,2006,789774,493060.25,296713.75,91741,153520,224566,130840,93726,73765,3874,76909,608158,74971
IR,سیلام,2007,1102446,824719,277727,127805,91750,244124,163340,80784,54246,8958,100480,880980,55779
IR,سیلام,2008,1373554,989546,384008,167012,173320,318576,176158,142418,103180,12788,121654,1099073,77970
IR,سیلام,2009,1709657,1228949,480708,191622,188225,406768,200206,206562,169309,23024,125593,1393118,103960
IR,سیلام,2010,1963603,1337388,626215,245288,522460,385864,227349,158515,100967,22320,195345,1575981,165000
IR,سیلام,2011,2025617,1534638,490979,396192,769832,647124,478153,168971,28651,52966,275506,1466099,24750
IR,سیلام,2012,1866463,1181060,685403,372419,488707,1065588,681761,383827,220175,39545,258749,1325307,226875
IR,سیلام,2013,2589311,1569128,1020183,706960,693153,1743096,960772,782324,662948,142885,372798,1579560,660000
IR,سیلام,2014,2490539,1644484,846055,742134,979838,1633407,1048638,584769,485872,140138,404617,1433760,383625
IR,سیلام,2015,2416539,1858621,557918,738643,1286117,1151586,935757,215829,95488,37905,511069,1362248,94875
IR,سیلام,2016,2433351,2125717,307634,827514,1294922,791734,655707,136027,-155409,41413,441771,1290414,
IR,سیلام,2017,2317024,2300001,17023,733591,1654266,848400,804875,43525,-194196,27183,435950,1268700,
IR,سیلام,2018,2559932,2540454,19478,968632,1954510,1032970,795466,237504,2455,9579,532464,1276932,
IR,سیلام,2019,2236153,2398948,-162795,831253,1760755,1494420,1179322,315098,-130584,27112,388240,1245071,
IR,سیلام,2020,2641568,1993706,647862,1324793,1390496,1782149,1391471,390678,23158,116086,633565,1156946,
IR,سیلام,2021,3314968,2345735,969233,1967738,1746862,3539419,2416864,1122555,321371,59557,1291050,1187401,
IR,سیلام,2022,5033825,2905573,2128252,3408660,2286568,6300588,4040455,2260133,1159019,311365,2565707,1456663,588000
IR,سیلام,2023,8302372,5502105,2800267,5891621,4992781,8425628,5061110,3364518,1260015,405597,4883566,2147652,1200000
IR,سیلام,2024,9986512,8530172,1456340,7149932,8047876,11950022,8718271,3231751,1232420,358692,6032280,2575560,132000
IR,سیلام,2025,14796779,12218953,2577826,11093545,11541876,17972623,11896191,6076432,1253485,373284,9841267,2872728,1068000
IR,سیمرغ,2007,382489,211306,171183,328106,191363,539320,418513,120807,70361,28611,149757,44819,
IR,سیمرغ,2008,401907,206425,195482,338840,184466,621567,533698,87869,46299,24173,165491,53292,
IR,سیمرغ,2009,448462,197417,251045,341296,176229,630746,503320,127426,72978,46781,178946,96511,
IR,سیمرغ,2010,582630,234395,348235,415138,205940,704191,532109,172082,115434,36154,213528,157052,
IR,سیمرغ,2011,937724,277404,660320,526223,244509,1229165,827122,402043,346715,27904,353750,220918,
IR,سیمرغ,2012,1292170,330660,961510,766651,242955,1666468,1255744,410724,335862,71679,473044,411960,
IR,سیمرغ,2013,1912140,641901,1270239,1257233,576748,2184614,1636899,547715,409489,70655,888036,613687,
IR,سیمرغ,2014,2329088,885003,1444085,1460600,752672,2657862,2407564,250298,296692,39063,729991,762694,
IR,سیمرغ,2015,3100127,1609808,1490319,1922447,1325534,3126586,2754123,372463,135241,50696,806609,925652,
IR,سیمرغ,2016,2876622,1297790,1578832,1778724,1082598,3982062,3457463,524599,165366,137289,903674,722978,4800
IR,سیمرغ,2017,3070679,747397,2323282,1780159,488506,3730002,2666946,1063056,794241,81970,912267,870136,160000
IR,سیمرغ,2018,4094195,947755,3146440,2672836,722914,4048639,2869507,1179132,983491,429284,1207368,942254,245700
IR,سیمرغ,2019,4513692,1153623,3360069,2837572,989123,5971697,5257430,714267,459502,130900,1466903,1192638,161200
IR,سیمرغ,2020,6420655,1826559,4594096,4388864,1684350,14618659,12684460,1934199,1395227,816269,2177849,1512498,278200
IR,سیمرغ,2021,10555549,1425700,9129849,6468776,1269689,14643154,9168998,5474156,4930048,1997299,2936528,2535549,1040000
IR,سیمرغ,2022,15843641,2639016,13204625,10981685,2395685,20866958,15415178,5451780,5088040,1053236,7270494,3185736,1534000
IR,سیمرغ,2023,21429397,2678823,18750574,13760600,2361350,37209422,29311889,7897533,7101324,1099207,9046489,4220608,1950000
IR,سیمرغ,2024,45022456,3422630,41599826,21996959,2968433,43117236,32882826,10234410,9339022,2219610,11873947,22021468,5838938
IR,سیمرغ,2025,45022456,3422630,41599826,21996959,2968433,56224846,45401188,10823658,8142851,2219610,11873947,22021468,1226177
IR,شاراک,1994,2058072,1739699,318373,79233,171995,218407,151981,66426,17185,6617,43388,1993588,
IR,شاراک,1995,2221569,1878892,342677,232448,471358,574048,327110,246938,34114,4350,99633,2152270,
IR,شاراک,1996,2070754,1583214,487540,245125,647443,748646,467209,281437,25457,4310,159243,2170642,
IR,شاراک,1997,1953580,1258881,694699,332479,612173,920297,524260,396037,178955,10651,223327,1587731,
IR,شاراک,1998,1928485,1166856,761629,405042,771527,905436,553178,352258,159562,10336,222425,1479617,
IR,شاراک,1999,3069970,2077661,992309,733866,1339381,1536262,850305,685957,513439,6077,332066,2291852,540000
IR,شاراک,2000,2771225,2019226,751999,793683,1872174,1864341,876678,987663,502585,6983,429474,1941360,
IR,شاراک,2001,2471601,1708639,762962,811281,1479959,1897566,998359,899207,638659,6287,555406,1633160,
IR,شاراک,2002,2410216,1599063,811153,746472,1459779,2290422,1519465,770957,500226,15930,555560,1644273,
IR,شاراک,2003,3011464,2141097,870367,958422,1719936,2765479,1792755,972724,779214,89280,612175,1997050,
IR,شاراک,2004,4229698,3307795,921903,1786134,2658627,3628267,2295007,1333260,1199036,135398,756976,2327133,
IR,شاراک,2005,4939074,3769566,1169508,2270562,2897624,4526143,2938533,1587610,1381116,171640,955528,2545368,
IR,شاراک,2006,6509534,3019899,3489635,2810256,1867642,6210544,3805498,2405046,1875787,521865,964128,2836758,
IR,شاراک,2007,7538867,4352571,3186296,2738626,3326192,5519077,3892355,1626722,1132312,74484,1345221,3739894,
IR,شاراک,2008,28095669,22121261,5974408,6628817,12357714,51533719,45736690,5797029,4922352,259659,2752843,21192827,660000
IR,شاراک,2009,37123495,31011903,6111592,8012826,20502272,42752016,39479142,3272874,598518,411986,3118474,28779838,1200000
IR,شاراک,2010,9689779,6693182,2996597,4652111,6441172,8640368,7087752,1552616,875856,220339,1747287,3779318,
IR,شاراک,2011,10147311,6475910,3671401,5029681,6164095,12916130,10459862,2458014,1429804,776372,2370238,3743887,1320000
IR,شاراک,2012,16325386,9937999,6387387,11181572,9555210,21420642,15495139,5925503,4035986,1961543,3531266,3696128,3600000
IR,شاراک,2013,18436289,9627570,8808719,12810952,9041038,29881508,23148049,6733459,6041862,563846,5626952,4180722,6000000
IR,شاراک,2014,18695141,10335484,8359657,10742890,9369341,26795005,21184470,5610535,3898442,449543,4849086,5775992,3600000
IR,شاراک,2015,18842940,8937482,9905458,11954071,7717440,24010924,19206244,4804680,5434285,1894380,4257992,5634472,4860000
IR,شاراک,2016,18638394,8425734,10212660,12286909,6978671,24291590,19083864,5207726,3799892,1283503,4334494,5179009,3024000
IR,شاراک,2017,22963252,7632337,15330915,16181174,5871672,28925499,22290647,6634852,5045565,1048687,5051582,5802045,4838400
IR,شاراک,2018,37659956,14361804,23298152,30575020,12332608,53068720,40143460,12925260,12805637,1232823,7884976,5609949,12096000
IR,شاراک,2019,45347279,24211031,21136248,34337982,20624747,68407912,58655969,9751943,11099327,401825,11669556,7068984,11047680
IR,شاراک,2020,76808170,32563268,44244902,66548597,27656014,112190990,75305389,36885601,34241002,1600986,16456231,7360148,29836800
IR,شاراک,2021,110525464,41202842,69322622,93987719,34816037,206816855,150696627,56120228,55097273,572633,28586571,13836305,55641600
IR,شاراک,2022,109446314,62216611,47229703,92240159,54260823,234759113,205623234,29135879,33824626,4241634,27925556,14243379,33868800
IR,شاراک,2023,118520034,87822748,30697286,96351875,76470273,299767889,268979058,30788831,17640087,7707564,42891981,19199346,10725120
IR,شاراک,2024,171865506,149152156,22713350,138441217,132356384,400037331,399290737,746594,2741184,5810280,67434999,29215959,5100000
IR,شاراک,2025,257815631,206176042,51639589,204044001,183765754,488247289,454082495,34164794,33726436,16978812,110287550,49247851,18700000
IR,شارپیلن,2020,10294392,9334768,959624,1170747,9331285,0,0,0,6964,979815,0,9096624,
IR,شارپیلن,2021,15834359,14890933,943426,1044513,12740369,0,0,0,-16198,234579,0,14754844,
IR,شارپیلن,2022,31238930,26300440,4938490,1715199,24144044,0,0,0,-4936,316049,0,29462397,
IR,شارپیلن,2023,60219362,45282586,14936776,4672871,37460501,0,0,0,-1714,1812593,0,55468102,
IR,شارپیلن,2024,103463062,76533586,26929476,7088703,69067035,0,0,0,-7300,1521468,0,96290526,
IR,شارپیلن,2025,170647397,141729097,28918300,16046484,131306683,0,0,0,-11176,5885409,0,154426279,
IR,شاملا,1992,5681,3823,0,782,872,0,0,0,32,0,78,4417,
IR,شاملا,1993,9342.9,6867,2475.9,679.8,2459.3,827.3,413.6,413.7,195.1,168.1,224.2,7784.2,
IR,شاملا,1994,12464.7,8860.5,3604.2,2021.6,4986.7,5354.8,2681.8,2673,1442.6,351.3,719.6,10059.7,
IR,شاملا,1995,17076.6,13211.6,3865,6169.3,9977.4,13308.7,4827.5,8481.2,7298.9,3457.3,1425.3,11567.8,
IR,شاملا,1996,21138.6,8273.6,12865,8341,6562.6,20155.3,8024.3,12131,11236.5,2029.1,3466.1,9288.3,
IR,شاملا,1997,40201.6,23159,17042.6,18259,15538,25199.6,9335.9,15863.7,14518.8,725.3,8223.1,19988,
IR,شاملا,1998,59240.2,46973.6,12266.6,20653.1,46266.1,24870.5,11180.6,13689.9,12464.9,2898.9,7654.1,34833.2,
IR,شاملا,1999,74699.8,33363.2,41336.6,14746.6,32330.8,28955.6,12303.9,16651.7,14707.5,1199,8490,53340.3,13440
IR,شاملا,2000,86620,59297,27323,22508,53578,44379,19136,25243,21367,1621,12651,54589,20040
IR,شاملا,2001,98433,58659,39774,39084,54687,68393,30123,38270,32832,3730,15844,50298,31860
IR,شاملا,2002,100398,57799,42599,45892,54983,76132,33388,42744,37025,4707,11785,50823,
IR,شاملا,2003,124099,70482,53617,62264,55575,90694,37534,53160,45698,5506,10293,58381,
IR,شاملا,2004,161874,102606,59268,58152,67699,93719,42844,50875,44651,4100,21586,98823,43500
IR,شاملا,2005,225384,155199,70185,81702,83974,129480,57010,72470,55037,7756,37528,137922,53100
IR,شاملا,2006,244047,172165,71882,109070,121241,195374,79370,116004,92507,4479,37237,128956,
IR,شاملا,2007,254953,77097,177856,105890,36804,217050,98481,118569,96064,11719,43945,140953,96600
IR,شاملا,2008,303509,108615,194894,142333,84627,274169,118280,155889,120696,15011,53743,152280,108500
IR,شاملا,2009,290373,91574,198799,133549,77786,284858,125838,159020,113805,14192,61946,148654,110600
IR,شاملا,2010,301163,88021,213142,139679,71770,326972,146536,180436,128250,14569,66162,152081,
IR,شاملا,2011,475543,120253,355290,167787,98867,371862,200582,171280,123027,18455,58864,300159,122500
IR,شاملا,2012,584231,140494,443737,220015,116501,523758,225695,298063,216139,33629,98939,295863,210000
IR,شاملا,2013,882488,227834,654654,543384,197126,811311,285519,525792,440416,135969,131578,299987,420000
IR,شاملا,2014,1019612,350538,669074,566339,310614,889751,381757,507994,436706,92789,185674,310276,420000
IR,شاملا,2015,983951,328857,655094,482035,279318,932283,421724,510559,405942,181697,177972,344616,409500
IR,شاملا,2016,1013249,377571,635678,463145,317073,983637,475188,508449,386193,99233,155586,322040,336000
IR,شاملا,2017,1121367,357090,764277,493341,284598,1127676,523291,604385,465148,165230,178022,360620,378000
IR,شاملا,2018,2026184,649614,1376570,1270118,581860,1864656,696964,1167692,990293,301192,283593,455752,924000
IR,شاملا,2019,3326552,1009681,2316871,2158007,937583,2903726,933159,1970567,1804301,472253,340283,917658,1680000
IR,شاملا,2020,5858076,2553804,3304272,1880725,2261644,3961675,1446201,2515474,2401045,209224,814258,3216747,2352000
IR,شاملا,2021,9823836,3394884,6428952,3754048,2342583,6003973,2833930,3170043,3727000,408558,1746826,5287107,2822400
IR,شاملا,2022,12423962,4925200,7498762,4968694,3631654,8046276,3860142,4186134,3831566,998668,2636218,6721795,3861000
IR,شاملا,2023,18521037,8856664,9664373,8785006,7638829,12691780,5461706,7230074,6026611,386580,5681409,8904819,5400000
IR,شاملا,2024,26897280,11086677,15810603,14230549,9909349,23758624,11730314,12028310,10026230,1521580,8584283,11168218,9700000
IR,شاملا,2025,42975522,21817919,21157603,28763118,20670133,36661665,18193374,18468291,15047000,6855675,13665455,13010890,9550000
IR,شبریز,2000,135625,123243,12382,130207,47141,90547,60367,30180,3794,234,72333,5305,
IR,شبریز,2001,179544,145091,34453,172197,50971,129946,67287,62659,22006,11471,93226,7234,
IR,شبریز,2002,1729318,1573273,156045,297745,68683,490237,291728,198509,103167,18596,113868,1431371,
